ZipCode,lat,long,st,et,airport,arrival/departure time,direction
EX27HF,50.716657,-3.463558,12:00,13:00,London Heathrow Airport,15:00,Out
SY108HT,52.799799,-3.010198,12:00,13:00,London Heathrow Airport,15:00,Out
TR148PY,50.220823,-5.290521,15:05,16:05,London Heathrow Airport,18:05,Out
DA162QX,51.460835,0.084864,10:40,09:40,London Heathrow Airport,10:40,In
S267XR,53.315203,-1.281461,12:00,13:00,London Heathrow Airport,15:00,Out
CW82QW,53.234953,-2.597482,12:00,13:00,London Heathrow Airport,15:00,Out
G120SA,55.885494,-4.295247,07:50,08:50,Glasgow International Airport Terminal M,10:50,Out
IP313PA,52.251476,0.806372,12:00,13:00,London Heathrow Airport,15:00,Out
SK71LZ,53.355705,-2.16174,11:20,10:20,Manchester Airport,11:20,In
LE33GB,52.619161,-1.205617,12:00,13:00,London Heathrow Airport,15:00,Out
B736XA,52.563018,-1.87832,11:50,10:50,Birmingham Airport,11:50,In
B458ED,52.390642,-2.006574,12:00,13:00,London Heathrow Airport,15:00,Out
PL219RB,50.432982,-3.947019,15:05,16:05,London Heathrow Airport,18:05,Out
SN153FW,51.447665,-2.107725,12:00,13:00,London Heathrow Airport,15:00,Out
G849DF,56.013336,-4.721189,10:45,11:45,Glasgow International Airport Terminal M,13:45,Out
CM166PS,51.727084,0.077399,12:00,13:00,London Heathrow Airport,15:00,Out
EX109XR,50.699505,-3.248876,15:05,16:05,London Heathrow Airport,18:05,Out
TQ122AX,50.533788,-3.600552,15:05,16:05,London Heathrow Airport,18:05,Out
BB103SQ,53.789037,-2.197998,12:55,11:55,Manchester Airport,12:55,In
WN58DP,53.53236,-2.674111,15:05,16:05,London Heathrow Airport,18:05,Out
DN92NU,53.489853,-0.83229,15:05,16:05,London Heathrow Airport,18:05,Out
S267XR,53.315203,-1.281461,18:05,19:05,London Heathrow Airport,21:05,Out
S267XR,53.315203,-1.281461,15:05,16:05,London Heathrow Airport,18:05,Out
DT93SE,50.951701,-2.507236,15:05,16:05,London Heathrow Airport,18:05,Out
WA68NG,53.253282,-2.655369,14:20,15:20,Manchester Airport,17:20,Out
B798AX,52.639507,-1.694601,15:05,16:05,London Heathrow Airport,18:05,Out
GL115TJ,51.681448,-2.311888,15:05,16:05,London Heathrow Airport,18:05,Out
BH242QH,50.828982,-1.846482,18:05,19:05,London Heathrow Airport,21:05,Out
NN113TD,52.187891,-1.161313,14:40,15:40,London Heathrow Airport,17:40,Out
BH238BU,50.784315,-1.735828,18:05,19:05,London Heathrow Airport,21:05,Out
PO193BX,50.842058,-0.783188,18:05,19:05,London Heathrow Airport,21:05,Out
RM164BE,51.486291,0.362446,15:05,16:05,London Heathrow Airport,18:05,Out
SG180LW,52.088279,-0.260673,15:05,16:05,London Heathrow Airport,18:05,Out
TN103EA,51.204982,0.276393,15:05,16:05,London Heathrow Airport,18:05,Out
SW111DL,51.462031,-0.161213,18:05,19:05,London Heathrow Airport,21:05,Out
KT173HD,51.341487,-0.233337,18:05,19:05,London Heathrow Airport,21:05,Out
RH124AF,54.0,-2.0,18:05,19:05,London Heathrow Airport,21:05,Out
HA48QG,51.576781,-0.41355,15:05,16:05,London Heathrow Airport,18:05,Out
W60SA,51.494128,-0.244717,18:05,19:05,London Heathrow Airport,21:05,Out
RH108XH,51.126452,-0.167538,17:10,16:10,London Gatwick Airport,17:10,In
RG265SZ,51.325863,-1.059208,17:40,16:40,London Heathrow Airport,17:40,In
OX74NL,51.922278,-1.4493,17:40,16:40,London Heathrow Airport,17:40,In
NN38PU,52.262663,-0.813765,17:40,16:40,London Heathrow Airport,17:40,In
DN172RN,53.549767,-0.661787,18:15,17:15,London Heathrow Airport,18:15,In
BD228NA,53.832376,-1.946726,18:15,17:15,London Heathrow Airport,18:15,In
TN126TJ,51.182406,0.35105,18:15,17:15,London Heathrow Airport,18:15,In
UB70DU,51.482652,-0.451398,18:15,17:15,London Heathrow Airport,18:15,In
B938NY,52.379115,-1.758758,18:15,17:15,London Heathrow Airport,18:15,In
SA35TW,51.58174,-4.002112,18:15,17:15,London Heathrow Airport,18:15,In
HP270DB,51.721728,-0.83005,18:15,17:15,London Heathrow Airport,18:15,In
EX28JF,50.712592,-3.535572,18:15,17:15,London Heathrow Airport,18:15,In
RH107TS,51.120736,-0.150059,18:15,17:15,London Heathrow Airport,18:15,In
TQ138NY,50.659311,-3.768178,18:15,17:15,London Heathrow Airport,18:15,In
MK437DB,52.200474,-0.609702,18:15,17:15,London Heathrow Airport,18:15,In
MK437DY,52.203056,-0.606753,18:15,17:15,London Heathrow Airport,18:15,In
S267XR,53.315203,-1.281461,18:15,17:15,London Heathrow Airport,18:15,In
RG177TZ,51.484173,-1.558079,18:15,17:15,London Heathrow Airport,18:15,In
SY163HH,52.513262,-3.359994,18:15,17:15,London Heathrow Airport,18:15,In
DE555TZ,53.133983,-1.332569,18:15,17:15,London Heathrow Airport,18:15,In
S267XR,53.315203,-1.281461,18:15,17:15,London Heathrow Airport,18:15,In
ST170DP,52.78607,-2.078849,18:15,17:15,London Heathrow Airport,18:15,In
ME123EW,51.415673,0.759307,18:15,17:15,London Heathrow Airport,18:15,In
RH80RG,51.245242,0.021396,18:15,17:15,London Heathrow Airport,18:15,In
WS33TR,52.626773,-2.010174,18:45,17:45,Birmingham Airport,18:45,In
TN210QG,50.965777,0.222235,20:10,19:10,London Heathrow Airport,20:10,In
TR139SS,50.1086,-5.357212,02:00,03:00,London Gatwick Airport,05:00,Out
GL522QH,51.903982,-2.064249,22:35,21:35,London Heathrow Airport,22:35,In
TN364ED,50.923161,0.709476,22:35,21:35,London Heathrow Airport,22:35,In
BS94LD,51.485412,-2.60812,22:35,21:35,London Heathrow Airport,22:35,In
YO322WE,54.012208,-1.084016,22:35,21:35,London Heathrow Airport,22:35,In
IP309SE,52.225394,0.885506,22:35,21:35,London Heathrow Airport,22:35,In
PL35RU,50.399366,-4.132431,22:35,21:35,London Heathrow Airport,22:35,In
PO142EJ,50.832148,-1.211485,22:35,21:35,London Heathrow Airport,22:35,In
LN83LD,53.387192,-0.369734,22:35,21:35,London Heathrow Airport,22:35,In
BL82EX,53.59126,-2.342782,22:35,21:35,London Heathrow Airport,22:35,In
NR218JN,52.838245,0.862518,22:35,21:35,London Heathrow Airport,22:35,In
HP169AQ,51.706065,-0.71058,22:35,21:35,London Heathrow Airport,22:35,In
BH257NG,50.741035,-1.672297,22:35,21:35,London Heathrow Airport,22:35,In
HR81NX,51.994625,-2.38569,22:35,21:35,London Heathrow Airport,22:35,In
TN325LE,50.970238,0.439871,22:35,21:35,London Heathrow Airport,22:35,In
S267XR,53.315203,-1.281461,22:35,21:35,London Heathrow Airport,22:35,In
CV79LS,52.453744,-1.360061,22:35,21:35,London Heathrow Airport,22:35,In
BS483BB,51.403278,-2.752588,22:35,21:35,London Heathrow Airport,22:35,In
BL97TE,53.602413,-2.25329,22:35,21:35,London Heathrow Airport,22:35,In
UB70DU,51.482652,-0.451398,22:35,21:35,London Heathrow Airport,22:35,In
NG348LU,53.024876,-0.42541,22:35,21:35,London Heathrow Airport,22:35,In
EX27HF,50.716657,-3.463558,22:35,21:35,London Heathrow Airport,22:35,In
S323YW,53.26781,-1.630373,02:00,03:00,London Gatwick Airport,05:00,Out
SW35JJ,51.484379,-0.171103,02:00,03:00,London Gatwick Airport,05:00,Out
CO156JA,51.795358,1.168969,03:35,04:35,London Heathrow Airport,06:35,Out
RH108XH,51.126452,-0.167538,02:00,03:00,London Gatwick Airport,05:00,Out
RH108XH,51.126452,-0.167538,04:00,05:00,London Gatwick Airport,07:00,Out
RH108XH,51.126452,-0.167538,04:00,05:00,London Gatwick Airport,07:00,Out
RH108XH,51.126452,-0.167538,04:00,05:00,London Gatwick Airport,07:00,Out
W1H7FD,51.515964,-0.159777,02:50,03:50,London Heathrow Airport,05:50,Out
RH108XH,51.126452,-0.167538,02:00,03:00,London Gatwick Airport,05:00,Out
RH108XH,51.126452,-0.167538,02:00,03:00,London Gatwick Airport,05:00,Out
RH108XH,51.126452,-0.167538,02:00,03:00,London Gatwick Airport,05:00,Out
RH108XH,51.126452,-0.167538,02:00,03:00,London Gatwick Airport,05:00,Out
UB70DU,51.482652,-0.451398,04:50,05:50,London Heathrow Airport,07:50,Out
NN71HB,52.202844,-0.738153,05:35,04:35,London Heathrow Airport,05:35,In
SP35HG,51.084033,-1.977885,05:35,04:35,London Heathrow Airport,05:35,In
IP29SE,52.036411,1.135409,05:35,04:35,London Heathrow Airport,05:35,In
IP60RX,52.116758,1.15145,05:35,04:35,London Heathrow Airport,05:35,In
IP14QF,52.062857,1.132914,05:35,04:35,London Heathrow Airport,05:35,In
HG31AT,53.956487,-1.450484,05:35,04:35,London Heathrow Airport,05:35,In
WF44DJ,53.630471,-1.640117,05:35,04:35,London Heathrow Airport,05:35,In
S267XR,53.315203,-1.281461,05:35,04:35,London Heathrow Airport,05:35,In
IV24BT,57.453108,-4.232203,07:45,08:45,Glasgow International Airport Terminal M,10:45,Out
NE404AJ,54.953601,-1.787331,06:20,05:20,London Heathrow Airport,06:20,In
PL144ET,50.450213,-4.471391,06:25,05:25,London Heathrow Airport,06:25,In
SP34DD,51.198599,-1.901274,06:25,05:25,London Heathrow Airport,06:25,In
NN72ET,52.150093,-0.847904,06:25,05:25,London Heathrow Airport,06:25,In
TW153LN,51.435396,-0.472634,06:25,05:25,London Heathrow Airport,06:25,In
BD233SN,53.985243,-2.103621,05:30,06:30,Leeds Bradford Airport,08:30,Out
L357NN,53.424556,-2.779655,08:20,07:20,London Gatwick Airport,08:20,In
DD82HX,56.647279,-2.872489,09:45,10:45,Aberdeen Airport,12:45,Out
PE318NW,52.897462,0.636069,08:45,09:45,Norwich Airport,11:45,Out
NE387RB,54.898562,-1.522088,15:05,16:05,London Heathrow Airport,18:05,Out
TD113ER,55.776501,-2.33799,10:40,09:40,Edinburgh Airport,10:40,In
TD113HN,55.772935,-2.337593,10:40,09:40,Edinburgh Airport,10:40,In
BH212HF,50.805356,-1.943515,10:55,09:55,London Gatwick Airport,10:55,In
DA176EW,51.486923,0.152602,10:55,09:55,London Gatwick Airport,10:55,In
UB108TJ,51.567753,-0.436387,10:55,09:55,London Gatwick Airport,10:55,In
B301JS,52.433024,-1.93888,10:55,09:55,London Gatwick Airport,10:55,In
PL158TZ,50.687744,-4.539173,10:55,09:55,London Gatwick Airport,10:55,In
TW62GA,51.473271,-0.487799,10:55,09:55,London Gatwick Airport,10:55,In
SA431PE,52.091816,-4.660648,10:55,09:55,London Gatwick Airport,10:55,In
SS94AB,51.556502,0.666296,10:55,09:55,London Gatwick Airport,10:55,In
DE42TR,53.165896,-1.592058,10:55,09:55,London Gatwick Airport,10:55,In
DT64DL,50.728337,-2.752298,10:55,09:55,London Gatwick Airport,10:55,In
TR209TG,50.104774,-5.390403,10:55,09:55,London Gatwick Airport,10:55,In
SN146LB,51.511799,-2.158225,10:55,09:55,London Gatwick Airport,10:55,In
TW62GA,51.473271,-0.487799,10:55,09:55,London Gatwick Airport,10:55,In
NE302PS,55.0205,-1.434603,11:05,10:05,Newcastle Airport,11:05,In
LA26NL,54.079538,-2.752294,09:00,10:00,Manchester Airport,12:00,Out
BL81JL,53.612283,-2.316893,11:15,10:15,Manchester Airport,11:15,In
BL82DF,53.583658,-2.325652,11:15,10:15,Manchester Airport,11:15,In
TN393HF,50.836956,0.46757,13:10,12:10,London Gatwick Airport,13:10,In
BB31QY,53.706323,-2.479995,13:25,12:25,Manchester Airport,13:25,In
S267XR,53.315203,-1.281461,18:05,19:05,London Heathrow Airport,21:05,Out
WV67AU,52.587959,-2.237534,13:55,12:55,Birmingham Airport,13:55,In
EN61UH,51.698768,-0.183759,14:00,13:00,London Luton Airport,14:00,In
MK137RA,52.05229,-0.771649,14:00,13:00,London Luton Airport,14:00,In
IP110YT,51.982636,1.320949,15:05,16:05,London Heathrow Airport,18:05,Out
LE33GB,52.619161,-1.205617,15:05,16:05,London Heathrow Airport,18:05,Out
CB89BG,52.237015,0.40576,18:05,19:05,London Heathrow Airport,21:05,Out
GL71PJ,51.704621,-1.952782,15:05,16:05,London Heathrow Airport,18:05,Out
RH76EL,51.174141,-0.017952,15:25,14:25,London Heathrow Airport,15:25,In
RH60RN,51.160773,-0.190291,16:00,15:00,London Heathrow Airport,16:00,In
RG302UB,51.455289,-0.99374,15:05,16:05,London Heathrow Airport,18:05,Out
EH166UX,55.903834,-3.173642,16:45,15:45,Edinburgh Airport,16:45,In
NE437PY,54.937538,-1.90424,17:00,16:00,Newcastle Airport,17:00,In
NE22EP,54.993048,-1.600618,17:00,16:00,Newcastle Airport,17:00,In
BD232JF,53.961336,-2.001888,17:55,16:55,London Heathrow Airport,17:55,In
M68QP,53.493387,-2.30948,17:55,16:55,London Heathrow Airport,17:55,In
NR78EX,52.655824,1.319951,17:55,16:55,London Heathrow Airport,17:55,In
BH257NG,50.741035,-1.672297,17:55,16:55,London Heathrow Airport,17:55,In
SN55DQ,51.578785,-1.839684,17:55,16:55,London Heathrow Airport,17:55,In
TA70DF,51.05889,-3.000441,17:55,16:55,London Heathrow Airport,17:55,In
TS185AF,54.560408,-1.343884,17:55,16:55,London Heathrow Airport,17:55,In
TS225RR,54.610651,-1.317346,17:55,16:55,London Heathrow Airport,17:55,In
SG62TB,51.964818,-0.211305,17:55,16:55,London Heathrow Airport,17:55,In
S267XR,53.315203,-1.281461,17:55,16:55,London Heathrow Airport,17:55,In
NG183BX,53.145558,-1.167823,17:55,16:55,London Heathrow Airport,17:55,In
WA160TL,53.300881,-2.401626,17:55,16:55,London Heathrow Airport,17:55,In
NP206LR,51.612889,-2.997195,17:55,16:55,London Heathrow Airport,17:55,In
BH166DW,50.751314,-2.079507,17:55,16:55,London Heathrow Airport,17:55,In
RG316FP,51.47374,-1.050899,17:55,16:55,London Heathrow Airport,17:55,In
TS122JS,54.564057,-0.975951,17:55,16:55,London Heathrow Airport,17:55,In
RM112AW,51.574078,0.210908,19:30,18:30,London Gatwick Airport,19:30,In
CM08QL,51.643053,0.813975,19:35,18:35,London Heathrow Airport,19:35,In
TD86UQ,55.512608,-2.568258,22:10,21:10,Newcastle Airport,22:10,In
SL73PZ,51.593837,-0.784792,22:55,21:55,London Gatwick Airport,22:55,In
AB314JW,57.105096,-2.621336,01:10,02:10,Edinburgh Airport,04:10,Out
YO232QL,53.922893,-1.105111,05:20,06:20,London Gatwick Airport,08:20,Out
W106NZ,51.519636,-0.222907,01:50,02:50,London Gatwick Airport,04:50,Out
HR53GA,52.199138,-3.023372,03:15,04:15,Cardiff Airport,06:15,Out
CV227SG,52.352328,-1.302004,02:00,03:00,Birmingham Airport,05:00,Out
DE564EG,52.986824,-1.487358,05:20,06:20,London Gatwick Airport,08:20,Out
SY81PH,52.364645,-2.717826,05:20,06:20,London Gatwick Airport,08:20,Out
CF55NT,51.47893,-3.236771,05:20,06:20,London Gatwick Airport,08:20,Out
SA433JT,52.083898,-4.693269,07:05,08:05,London Heathrow Airport,10:05,Out
NG340PF,52.902963,-0.339711,05:20,06:20,London Gatwick Airport,08:20,Out
DE212NY,52.947741,-1.436326,05:20,06:20,London Gatwick Airport,08:20,Out
DE214PP,52.938537,-1.434734,05:20,06:20,London Gatwick Airport,08:20,Out
S182EH,53.307932,-1.451497,06:30,07:30,London Gatwick Airport,09:30,Out
WR90HX,52.287285,-2.262998,05:20,06:20,London Gatwick Airport,08:20,Out
TF109JJ,52.756367,-2.383454,06:30,07:30,London Gatwick Airport,09:30,Out
DY90HZ,52.416501,-2.135423,05:20,06:20,London Gatwick Airport,08:20,Out
PE13BS,52.5915,-0.25225,05:20,06:20,London Gatwick Airport,08:20,Out
BS216YS,51.436682,-2.842693,05:20,06:20,London Gatwick Airport,08:20,Out
BA115JS,51.230428,-2.303283,05:20,06:20,London Gatwick Airport,08:20,Out
BH165LS,50.732902,-2.03113,05:20,06:20,London Gatwick Airport,08:20,Out
RG122RU,51.418027,-0.725738,03:30,04:30,London Gatwick Airport,06:30,Out
NR192JE,52.686552,0.794575,07:20,08:20,London Gatwick Airport,10:20,Out
HG45BN,54.141506,-1.499993,12:00,13:00,Dover Cruise Terminal,15:00,Out
TR114LY,50.146509,-5.062261,12:00,13:00,Dover Cruise Terminal,15:00,Out
NR192JE,52.686552,0.794575,07:20,08:20,London Gatwick Airport,10:20,Out
TR183HS,50.128584,-5.54844,12:00,13:00,Dover Cruise Terminal,15:00,Out
LL301SQ,53.313694,-3.818184,12:00,13:00,Dover Cruise Terminal,15:00,Out
IP333LH,52.240194,0.697859,06:30,07:30,London Gatwick Airport,09:30,Out
LL301EQ,53.32001,-3.807822,12:00,13:00,Dover Cruise Terminal,15:00,Out
YO258QW,53.912586,-0.303717,12:00,13:00,Dover Cruise Terminal,15:00,Out
PR10JL,53.749134,-2.738156,12:00,13:00,Dover Cruise Terminal,15:00,Out
PR45ZL,53.725272,-2.799333,12:00,13:00,Dover Cruise Terminal,15:00,Out
HD96AJ,53.604631,-1.792198,12:00,13:00,Dover Cruise Terminal,15:00,Out
PR83EH,53.612606,-3.018951,12:00,13:00,Dover Cruise Terminal,15:00,Out
YO421RS,53.907557,-0.729038,12:00,13:00,Dover Cruise Terminal,15:00,Out
SW81UQ,51.473859,-0.122794,05:20,06:20,London Gatwick Airport,08:20,Out
HX27TF,53.751764,-1.930554,12:00,13:00,Dover Cruise Terminal,15:00,Out
PL255NX,50.342917,-4.805977,12:00,13:00,Dover Cruise Terminal,15:00,Out
HX29XB,53.770031,-1.878501,12:00,13:00,Dover Cruise Terminal,15:00,Out
HU139EJ,53.728711,-0.428178,12:00,13:00,Dover Cruise Terminal,15:00,Out
L371NL,53.56102,-3.078373,12:00,13:00,Dover Cruise Terminal,15:00,Out
LS150EA,53.795109,-1.476882,12:00,13:00,Dover Cruise Terminal,15:00,Out
CH442AY,53.420528,-3.053883,12:00,13:00,Dover Cruise Terminal,15:00,Out
BN149NR,50.839311,-0.373037,05:20,06:20,London Gatwick Airport,08:20,Out
PR98DG,53.674326,-2.913613,12:00,13:00,Dover Cruise Terminal,15:00,Out
SW183PP,51.441514,-0.181665,05:20,06:20,London Gatwick Airport,08:20,Out
SO404XS,50.892298,-1.455125,06:30,07:30,London Gatwick Airport,09:30,Out
EN49EY,51.648799,-0.159056,05:55,06:55,Stanstead Airport,08:55,Out
L235RD,53.489032,-3.030154,12:00,13:00,Dover Cruise Terminal,15:00,Out
S324TU,53.275748,-1.654778,12:00,13:00,Dover Cruise Terminal,15:00,Out
MK451LF,52.000114,-0.487296,06:30,07:30,London Gatwick Airport,09:30,Out
BD194JQ,53.723438,-1.692457,12:00,13:00,Dover Cruise Terminal,15:00,Out
BD175TR,53.846186,-1.777784,12:00,13:00,Dover Cruise Terminal,15:00,Out
SY111QE,52.860907,-3.053133,12:00,13:00,Dover Cruise Terminal,15:00,Out
SY111LJ,52.861903,-3.058385,12:00,13:00,Dover Cruise Terminal,15:00,Out
CH484DH,53.369608,-3.18035,12:00,13:00,Dover Cruise Terminal,15:00,Out
BD108NU,53.839565,-1.730786,12:00,13:00,Dover Cruise Terminal,15:00,Out
BR67EH,51.358929,0.080808,05:20,06:20,London Gatwick Airport,08:20,Out
HX27LQ,53.717712,-1.897895,12:00,13:00,Dover Cruise Terminal,15:00,Out
NR118DH,52.88249,1.427243,12:00,13:00,Dover Cruise Terminal,15:00,Out
BD176DR,53.846571,-1.758434,12:00,13:00,Dover Cruise Terminal,15:00,Out
SK44NL,53.422269,-2.177551,12:00,13:00,Dover Cruise Terminal,15:00,Out
HX30PB,53.706743,-1.858867,12:00,13:00,Dover Cruise Terminal,15:00,Out
SY120EB,52.905926,-2.901553,12:00,13:00,Dover Cruise Terminal,15:00,Out
CH609HR,53.332045,-3.124081,12:00,13:00,Dover Cruise Terminal,15:00,Out
LL184DX,53.320138,-3.462187,12:00,13:00,Dover Cruise Terminal,15:00,Out
SN78LN,51.637537,-1.502967,06:45,07:45,London Heathrow Airport,09:45,Out
WA51DH,53.383896,-2.619081,12:00,13:00,Dover Cruise Terminal,15:00,Out
CT216DD,51.068594,1.084552,06:30,07:30,London Gatwick Airport,09:30,Out
WA42JW,53.377625,-2.542974,12:00,13:00,Dover Cruise Terminal,15:00,Out
SA708SG,51.694975,-4.812081,12:00,13:00,Dover Cruise Terminal,15:00,Out
RG304SD,51.453885,-1.03856,06:30,07:30,London Gatwick Airport,09:30,Out
HP25DE,51.760792,-0.472154,06:30,07:30,London Gatwick Airport,09:30,Out
ME139RW,51.264326,0.920284,06:30,07:30,London Gatwick Airport,09:30,Out
CH661JX,53.288154,-2.924989,12:00,13:00,Dover Cruise Terminal,15:00,Out
NR337SR,52.419327,1.722555,12:00,13:00,Dover Cruise Terminal,15:00,Out
CM79UW,51.88669,0.568881,07:05,08:05,London Heathrow Airport,10:05,Out
HG32EQ,54.020872,-1.602846,12:00,13:00,Dover Cruise Terminal,15:00,Out
AL37DR,51.793397,-0.405871,06:30,07:30,London Gatwick Airport,09:30,Out
HP39EE,51.744668,-0.470671,06:30,07:30,London Gatwick Airport,09:30,Out
SY67AY,52.540396,-2.795211,12:00,13:00,Dover Cruise Terminal,15:00,Out
DN91SD,53.524605,-0.813264,12:00,13:00,Dover Cruise Terminal,15:00,Out
WN58SJ,53.534509,-2.709737,12:00,13:00,Dover Cruise Terminal,15:00,Out
PO196AZ,54.0,-2.0,06:30,07:30,London Gatwick Airport,09:30,Out
WN71JF,53.504874,-2.508866,12:00,13:00,Dover Cruise Terminal,15:00,Out
RM96BQ,51.533055,0.146805,06:30,07:30,London Gatwick Airport,09:30,Out
IP43NU,52.066393,1.202742,08:00,09:00,London Gatwick Airport,11:00,Out
CH24BS,53.240127,-2.868541,12:00,13:00,Dover Cruise Terminal,15:00,Out
SY38SH,52.708286,-2.767473,12:00,13:00,Dover Cruise Terminal,15:00,Out
SK102TY,53.274871,-2.131141,12:00,13:00,Dover Cruise Terminal,15:00,Out
RG403PH,51.382041,-0.847428,06:30,07:30,London Gatwick Airport,09:30,Out
LL127UE,53.063645,-2.971581,07:20,06:20,London Heathrow Airport,07:20,In
LL284EU,53.305256,-3.739631,07:20,08:20,Manchester Airport,10:20,Out
DN31HD,53.573135,-1.058762,12:00,13:00,Dover Cruise Terminal,15:00,Out
CW81PY,53.241609,-2.544155,12:00,13:00,Dover Cruise Terminal,15:00,Out
NR305AF,52.646411,1.726598,12:00,13:00,Dover Cruise Terminal,15:00,Out
SW208BD,51.408092,-0.227724,06:30,07:30,London Gatwick Airport,09:30,Out
NR79AE,52.650749,1.345283,12:00,13:00,Dover Cruise Terminal,15:00,Out
LL120UF,53.096012,-2.989425,12:00,13:00,Dover Cruise Terminal,15:00,Out
PE252BH,53.145244,0.335834,12:00,13:00,Dover Cruise Terminal,15:00,Out
NG219NF,53.195666,-1.071907,12:00,13:00,Dover Cruise Terminal,15:00,Out
PE252EU,53.146575,0.323868,12:00,13:00,Dover Cruise Terminal,15:00,Out
S705RX,53.512331,-1.478828,12:00,13:00,Dover Cruise Terminal,15:00,Out
LE79LL,52.644809,-0.905503,12:00,13:00,Dover Cruise Terminal,15:00,Out
DE560UE,53.003524,-1.460426,12:00,13:00,Dover Cruise Terminal,15:00,Out
CW71ET,53.182583,-2.537288,12:00,13:00,Dover Cruise Terminal,15:00,Out
CT45JL,51.217635,1.114886,07:20,08:20,London Gatwick Airport,10:20,Out
TF13LP,52.709533,-2.521819,12:00,13:00,Dover Cruise Terminal,15:00,Out
DE150TT,52.812525,-1.612624,12:00,13:00,Dover Cruise Terminal,15:00,Out
NR256PE,52.915155,1.178681,12:00,13:00,Dover Cruise Terminal,15:00,Out
LL139DX,53.052402,-2.972416,12:00,13:00,Dover Cruise Terminal,15:00,Out
